Calendario[Mês/Ano];Ramo_Atividade;Pais;Regiao;FATO[P.NF.OperacaoFini];Cliente;UF;Linha_Producao;Gramagem;Macro_Formato;Nome_Produto;Grupo_Produto;Tipo_Produto;Municipio;Canal;Gerente_Regional;Vendedor;Cod_Produto;Quantidade;Valor_Total;Peso_Liquido;Data_SellIn;Ano_Mes
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;PASTILHAS;14 G;MONOPORÇAO;PAST FINI MENTA 12X40X14G;PASTILHAS 12X40X14G;OUTROS;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;110014F08501;100;22337,00;672,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;PASTILHAS;14 G;MONOPORÇAO;PAST FINI HORTELA 12X40X14G;PASTILHAS 12X40X14G;OUTROS;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;110014F08601;38;8488,06;255,36;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;PASTILHAS;14 G;MONOPORÇAO;PAST FINI HORTELA 12X40X14G;PASTILHAS 12X40X14G;OUTROS;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;110014F08601;50;10951,50;336,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;PASTILHAS;14 G;MONOPORÇAO;PAST FINI MORAN MENTO 12X40X14;PASTILHAS 12X40X14G;OUTROS;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;110014F08701;106;23677,22;712,32;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;PASTILHAS;14 G;MONOPORÇAO;PAST FINI MORAN MENTO 12X40X14;PASTILHAS 12X40X14G;OUTROS;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;110014F08701;30;6570,90;201,60;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;40 G;SM;TUBES MORANGO 6X10X40G;REGALIZ 6X10X40G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111040T19910;40;3496,40;96,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;40 G;SM;TUBES MORANGO CITR 6X10X40G;REGALIZ 6X10X40G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111040T20010;50;4370,50;120,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;40 G;SM;TUBES TWISTER 6X10X40G;REGALIZ 6X10X40G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111040T20110;60;5244,60;144,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;40 G;SM;TUBES TUTTI FRUTTI CI 6X10X40G;REGALIZ 6X10X40G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111040T20210;40;3496,40;96,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FRUTIE FRUT SORTIDAS 12X70G;GOMA 12X70G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111070F07511;76;2505,87;63,84;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FRUTIE FRUT SORTIDAS 12X70G;GOMA 12X70G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111070F07511;100;3971,00;84,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FRUTIE SOBREMESAS 12X70G;GOMA 12X70G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111070F07611;55;2184,05;46,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;SM;SM;CHICLE MELANCIA 12X80G;CHICLE 12X80G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080C01506;2028;80531,88;1946,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE MELANCIA 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01506;728;29047,20;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE MELANCIA 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01506;364;14523,60;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;SM;SM;CHICLE OVOS DINOSSAURO 12X80G;CHICLE 12X80G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080C01606;2704;107375,84;2595,84;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE OVOS DINOSSAURO 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01606;728;29047,20;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE OVOS DINOSSAURO 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01606;364;14523,60;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;SM;SM;CHICLE SALADA FRUTAS 12X80G;CHICLE 12X80G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080C01706;676;26843,96;648,96;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;SM;SM;CHICLE SALADA FRUTAS 12X80G;CHICLE 12X80G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080C01706;1092;43363,32;1048,32;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE SALADA FRUTAS 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01706;728;29047,20;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;SM;SM;CHICLE SALADA FRUTAS 12X80G;CHICLE 12X80G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080C01706;364;14523,60;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.ALVORADA 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M00101;2;43,26;1,92;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.ALVORADA 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M00101;112;4445,28;107,52;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.ALVORADA 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M00101;100;3969,00;96,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.ALVORADA 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M00101;378;15082,20;362,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.FLOR 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M02801;196;6174,67;188,16;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.FLOR 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M02801;100;3969,00;96,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.CORACAO 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M04501;98;3889,62;94,08;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.CORACAO 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M04501;252;10054,80;241,92;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.MORANGO 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M07301;252;10054,80;241,92;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.TORCAO 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M09001;784;31116,96;752,64;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.TORCAO 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M09001;882;35191,80;846,72;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.CAMPING 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M18401;336;13335,84;322,56;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.CAMPING 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M18401;504;20109,60;483,84;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.RECH TORCAO 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M27505;686;27227,34;658,56;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.RECH AZUL/BRANCO 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M27605;250;7875,86;240,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;SM;SM;MARSH.RECH ROSA/BRANCO 12X80G;MARSH 12X80G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080M27705;196;6174,66;188,16;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;SM;SM;MARSH.PIPOCA 12X80G;MARSH 12X80G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080M29201;200;7980,00;192,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES TUTTI FRUTTI 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T04510;884;29147,25;848,64;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;SM;SM;TUBES TUTTI FRUTTI 12X80G;REGALIZ 12X80G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080T04510;1020;40698,00;979,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES ARCO IRIS 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T09610;1540;61153,40;1478,40;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;SM;SM;TUBES ARCO IRIS 12X80G;REGALIZ 12X80G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080T09610;1530;61047,00;1468,80;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES UVA 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T11002;820;32562,20;787,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;SM;SM;TUBES UVA 12X80G;REGALIZ 12X80G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080T11002;510;20349,00;489,60;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES UVA CITR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T11203;600;19783,20;576,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES TWISTER 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T11702;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;SM;SM;TUBES TWISTER 12X80G;REGALIZ 12X80G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080T11702;1020;40698,00;979,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES TWISTER CITR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T11803;250;9927,50;240,00;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES TWISTER CITR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T11803;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;SM;SM;TUBES TWISTER CITR 12X80G;REGALIZ 12X80G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111080T11803;510;20349,00;489,60;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES FRU.VERM SMOOFR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T23702;170;7762,20;163,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;TUBES MORA.CITR SMOOFR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T23803;34;1552,44;32,64;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;REGALIZ MORANGO SMOOFR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T23902;456;17288,06;437,76;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;REGALIZ FLOR SMOOFR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T24002;148;6757,68;142,08;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;SM;SM;REGALIZ TIJ.CITR SMOOFR 12X80G;REGALIZ 12X80G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111080T24102;338;15433,08;324,48;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;338;13421,98;324,48;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;364;14454,44;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;PASTILHAS;MINI 90 G;SM;PASTILLITAS MINI 12 FR 12X90G;PASTILHAS 12X90G;OUTROS;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090P06801;110;4368,10;118,80;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;PASTILHAS;MINI 90 G;SM;PASTILLITAS MINI 12 MOR 12X90G;PASTILHAS 12X90G;OUTROS;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090P06901;360;14295,60;388,80;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A00104;728;28908,88;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;728;29047,20;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;728;26164,32;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;1456;52328,64;1397,76;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;1092;36951,10;1048,32;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A04003;2028;80531,88;1946,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A04003;364;14523,60;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A04003;728;26164,32;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A04003;364;13082,16;349,44;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B01002;728;29047,20;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B01002;728;26164,32;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B01002;1456;52328,64;1397,76;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B02002;1456;31542,06;1397,76;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B02002;1690;67109,90;1622,40;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;1020;40698,00;979,20;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;728;26164,32;698,88;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;1456;52328,64;1397,76;2023-05-01;2023-05
mai 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;728;24634,07;698,88;2023-05-01;2023-05
